OBJECTID;Perimetro;Area;CantidadConstrucciones;Area_int;X_MAGNAMED;Y_MAGNAMED;CS_TF;EQ_TF;H_TF;PP_TF;PC_TF;PP_TF;TR_TF;UR_TF;ValorM2;ZP_TF;R_TF;C_AvaluoLote;C_AvaluoConstruccion;C_AvaluoTotal
33662;109.2369973;458.655248;0;459;826823.7613;1176005.973;1;1;1;0;1;1;1;1;0;1;1;22385000;0;22385000
33658;283.5373214;1465.389211;0;1465;826799.9962;1176021.355;1;1;1;0;1;1;1;1;0;1;1;71520000;0;71520000
63218;373.526381;7319.22059;0;7317;826759.6781;1175997.482;1;1;1;0;1;1;1;1;0;0;1;10743000;36947000;47690000
154042;177.7991605;1388.000103;0;1388;826675.3407;1176023.146;1;1;0;1;0;1;1;1;0;1;1;67742000;0;67742000
150041;134.857484;1127.022966;0;1125;826648.6895;1176040.245;1;1;0;1;0;1;1;1;0;1;1;54917000;0;54917000
154336;145.5380389;749.0307667;0;749;826607.3096;1175942.395;1;1;0;1;0;1;1;1;0;1;1;121858000;0;121858000
149111;104.0891487;457.8201158;0;458;826624.4807;1175941.932;1;1;0;1;0;1;1;1;0;1;1;0;28070000;28070000
149110;53.26625153;163.8399013;0;164;826603.1921;1175922.387;1;1;0;1;0;1;1;1;0;1;1;6718000;20419000;27137000
153243;178.0216419;1867.159258;0;1867;826632.0394;1175921.018;1;1;1;1;0;1;1;1;0;1;1;303762000;77508000;381270000
63179;663.8151415;15211.33676;0;15207;826708.4423;1175949.007;1;1;1;1;0;1;1;1;0;0;1;11426000;51915000;63341000
159295;154.0635813;1171.978175;0;1172;826708.8113;1175877.83;1;1;1;1;0;1;1;1;0;1;1;20054000;0;20054000
149571;47.59720873;50.42146061;0;50;826761.515;1175946.511;1;1;0;1;0;1;1;1;0;0;1;2875000;20594000;23469000
153894;46.98148262;130.5423271;0;131;826721.4664;1175904.744;1;1;0;1;0;1;1;1;0;1;1;1862000;98499000;100361000
149109;43.28368389;116.8655166;0;117;826728.9998;1175912.857;1;1;0;1;0;1;1;1;0;0;1;6667000;151550000;158217000
149108;42.67909214;113.5451256;0;114;826736.201;1175920.141;1;1;0;1;0;1;1;1;0;0;1;6477000;61147000;67624000
144359;43.96026554;118.567704;0;119;826743.0545;1175927.993;1;1;0;1;0;1;1;1;0;0;1;6762000;37231000;43993000
149569;47.06822728;130.5927827;0;131;826750.5447;1175935.638;1;1;0;1;0;1;1;1;0;0;1;3841000;22448000;26289000
144349;45.94606611;103.783699;0;104;826757.3171;1175940.303;1;1;0;1;0;1;1;1;0;0;1;2338000;22647000;24985000
256056;32.07581217;59.70872011;0;60;826764.6214;1175939.467;1;1;0;1;0;1;1;1;0;0;1;1063000;10526000;11589000
149105;53.9052659;126.0611639;0;126;826768.5409;1175946.342;1;1;0;1;0;1;1;1;0;0;1;7188000;31339000;38527000
145720;59.00790363;137.0197263;0;137;826773.7271;1175949.56;1;1;0;1;0;1;1;1;0;0;1;7815000;22191000;30006000
156955;41.7843029;108.1209171;0;108;826803.7507;1175939.567;1;1;0;1;0;1;1;1;0;1;1;6166000;0;6166000
159548;35.20360643;75.83120208;0;76;826781.5287;1175928.523;1;1;0;1;0;1;1;1;0;1;1;4324000;28314000;32638000
158760;26.80964988;43.93460313;0;44;826784.2032;1175921.115;1;1;0;1;0;1;1;1;0;1;1;1429000;15310000;16739000
149568;33.18366525;57.05941044;0;57;826784.0653;1175915.53;1;1;0;1;0;1;1;1;0;1;1;3321000;15410000;18731000
144348;37.10494641;80.36151724;0;80;826785.9486;1175909.96;1;1;0;1;0;1;1;1;0;1;1;4585000;12388000;16973000
149567;30.25181109;49.67331095;0;50;826785.6474;1175900.864;1;1;0;1;0;1;1;1;0;1;1;983000;10821000;11804000
145536;34.67360817;71.07239401;0;71;826791.1902;1175902.422;1;1;0;1;0;1;1;1;0;1;1;4054000;27422000;31476000
145517;142.4925321;1058.328583;0;1058;826801.9457;1175917.843;1;0;0;1;0;1;1;1;0;1;1;60362000;18791000;79153000
149574;20.91568772;25.85128939;0;26;826772.0717;1175915.35;1;1;0;1;0;1;1;1;0;1;1;1474000;14917000;16391000
144344;25.52104868;40.06735971;0;40;826772.4421;1175920.31;1;1;0;1;0;1;1;1;0;1;1;2286000;19354000;21640000
145535;34.51767011;74.32875832;0;74;826770.2535;1175927.229;1;1;0;1;0;1;1;1;0;1;1;4239000;11523000;15762000
145531;27.52232695;45.10795771;0;45;826763.344;1175926.045;1;1;0;1;0;1;1;1;0;1;1;1601000;8602000;10203000
145527;26.20275683;42.56215482;0;43;826765.3995;1175919.149;1;1;0;1;0;1;1;1;0;1;1;586000;9060000;9646000
144343;20.41099663;25.04842651;0;25;826765.9294;1175914.11;1;1;0;1;0;1;1;1;0;1;1;1429000;11414000;12843000
152173;42.51520838;106.5213504;0;106;826770.1058;1175908.746;1;1;0;1;0;1;1;1;0;1;1;6075000;77532000;83607000
153024;34.23614105;70.19199178;0;70;826769.0108;1175899.041;1;1;0;1;0;1;1;1;0;1;1;2646000;30224000;32870000
156600;33.24616178;65.43574276;0;65;826775.4405;1175900.562;1;1;0;1;0;1;1;1;0;1;1;1801000;20035000;21836000
149573;49.09203687;126.0521671;0;126;826753.8562;1175917.895;1;1;0;1;0;1;1;1;0;1;1;42680000;105609000;148289000
149102;42.9642318;120.9783471;0;121;826755.5658;1175897.305;1;1;0;1;0;1;1;1;0;1;1;2758000;18397000;21155000
310648;47.75755047;108.9920188;0;109;826740.059;1175904.559;1;1;0;1;0;1;1;1;0;1;1;2195000;53094000;55289000
41779;45.41976289;118.259146;0;118;826730.4646;1175891.946;1;1;0;1;0;1;1;1;0;1;1;3533000;10588000;14121000
154777;46.29540776;81.56507876;0;82;826773.8284;1175870.748;1;1;0;1;0;1;1;1;0;1;1;4651000;33025000;37676000
155777;35.53263268;76.14416264;0;76;826781.2126;1175865.477;1;1;0;1;0;1;1;1;0;0;1;4342000;29501000;33843000
156602;32.71239219;63.84604919;0;64;826781.2906;1175874.777;1;1;0;1;0;1;1;1;0;1;1;3642000;34672000;38314000
156601;38.04067692;89.53678821;0;90;826778.3552;1175884.73;1;1;1;1;0;1;1;1;0;1;1;5106000;39893000;44999000
153887;47.67361794;90.10013093;0;90;826771.161;1175881.232;1;1;1;1;0;1;1;1;0;1;1;5139000;18997000;24136000
159557;52.7678067;121.3393253;0;121;826765.8476;1175878.48;1;1;1;1;0;1;1;1;0;1;1;6921000;69730000;76651000
152896;52.5920491;135.0804333;0;135;826759.2751;1175878.09;1;1;1;1;0;1;1;1;0;1;1;7704000;79658000;87362000
149564;51.178434;127.9692486;0;128;826752.3902;1175877.423;1;1;1;1;0;1;1;1;0;1;1;3626000;16902000;20528000
149554;45.79150001;100.6356065;0;101;826745.9529;1175877.743;1;1;1;1;0;1;1;1;0;1;1;5740000;22841000;28581000
145719;50.14298812;127.2810565;0;127;826754.023;1175860.486;1;1;0;1;0;1;1;1;0;0;1;7259000;70884000;78143000
145524;60.30454281;179.850117;0;180;826762.0062;1175859.007;1;1;0;1;0;1;1;1;0;0;1;10257000;58012000;68269000
145718;22.73704123;31.75924414;0;32;826769.3875;1175859.556;1;1;0;1;0;1;1;1;0;0;1;1812000;16748000;18560000
152560;60.33034504;151.0478827;0;151;826770.5088;1175852.75;1;1;0;1;0;1;1;1;0;0;1;8614000;52487000;61101000
152558;25.78456368;39.47925489;0;39;826775.0948;1175846.902;1;1;0;1;0;1;1;1;0;0;1;2252000;21830000;24082000
149712;37.64806003;82.77899458;0;83;826780.7446;1175854.378;1;1;0;1;0;1;1;1;0;0;1;4723000;29256000;33979000
172514;40.48558874;85.38005477;0;85;825058.2362;1175710.917;1;1;0;1;1;1;1;1;0;1;1;2449000;16465000;18914000
83117;36.03547942;71.66098358;0;72;825058.6778;1175717.094;1;1;0;1;1;1;1;1;0;1;1;351000;2309000;2660000
83116;36.42931666;69.53128391;0;70;825060.224;1175722.656;1;1;0;1;1;1;1;1;0;1;1;3967000;46689000;50656000
154853;37.47054762;84.33739274;0;84;825065.0103;1175730.455;1;1;0;1;1;1;1;1;0;1;1;680000;7928000;8608000
159413;33.98475282;69.0679829;0;69;825058.1799;1175731.338;1;1;0;1;1;1;1;1;0;1;1;3939000;45122000;49061000
152914;43.25497095;99.45210489;0;99;825051.1673;1175729.38;1;1;0;1;1;1;1;1;0;1;1;5670000;74531000;80201000
152911;41.05844079;94.31532786;0;94;825044.4493;1175730.554;1;1;0;1;1;1;1;1;0;1;1;2942000;29124000;32066000
152910;39.27925403;88.23312622;0;88;825037.5193;1175730.738;1;1;0;1;1;1;1;1;0;1;1;5032000;66198000;71230000
152913;43.91596741;103.2833873;0;103;825034.7354;1175717.302;1;1;0;1;1;1;1;1;0;1;1;5892000;44908000;50800000
152967;47.83099865;114.5347503;0;115;825041.4722;1175715.758;1;1;0;1;1;1;1;1;0;1;1;6532000;38014000;44546000
172517;49.02603473;121.9428815;0;122;825047.9987;1175713.335;1;1;0;1;1;1;1;1;0;1;1;6956000;22814000;29770000
172515;37.87700525;81.27249172;0;81;825055.9865;1175705.208;1;1;0;1;1;1;1;1;0;1;1;4635000;32339000;36974000
172506;95.95764566;288.01369;0;288;825043.7202;1175702.064;1;1;0;1;1;1;1;1;0;1;1;16427000;0;16427000
145063;42.89770102;95.30117987;0;95;825045.0916;1175668.293;1;1;0;1;1;1;1;1;0;1;1;5437000;28108000;33545000
155622;47.02129498;114.4306113;0;114;825047.4886;1175674.481;1;1;0;1;1;1;1;1;0;1;1;3072000;32811000;35883000
283798;46.79116643;105.7008616;0;106;825048.984;1175680.798;1;1;0;1;1;1;1;1;0;1;1;2182000;30517000;32699000
283796;38.90990981;80.01461188;0;80;825051.7356;1175686.272;1;1;0;1;1;1;1;1;0;1;1;340000;6123000;6463000
283792;32.58155863;60.19322524;0;60;825054.8554;1175691.393;1;1;0;1;1;1;1;1;0;1;1;1641000;17153000;18794000
283797;35.70270735;51.81633491;0;52;825046.2893;1175694.26;1;1;0;1;1;1;1;1;0;1;1;2955000;39610000;42565000
155609;48.88068864;111.1688764;0;111;825039.6702;1175689.7;1;1;0;1;1;1;1;1;0;1;1;1643000;25459000;27102000
153070;48.74008322;112.0508244;0;112;825033.7863;1175691.331;1;1;0;1;1;1;1;1;0;1;1;3390000;27160000;30550000
289151;48.87887929;109.0452993;0;109;825028.0414;1175693.11;1;1;0;1;1;1;1;1;0;1;1;1082000;12240000;13322000
289469;52.58300628;119.6684161;0;120;825022.707;1175695.635;1;1;0;1;1;1;1;1;0;1;1;6827000;10636000;17463000
233649;42.56291534;56.54777081;0;57;825008.8103;1175679.069;1;1;0;1;1;1;1;1;0;1;1;19147000;58059000;77206000
289149;43.56483398;64.01085112;0;64;825012.1113;1175678.585;1;1;0;1;1;1;1;1;0;1;1;3649000;20833000;24482000
289468;49.47710079;117.58307;0;118;825016.8123;1175676.989;1;1;0;1;1;1;1;1;0;1;1;6708000;31569000;38277000
289150;48.31495998;107.5273745;0;107;825022.7888;1175675.52;1;1;0;1;1;1;1;1;0;1;1;6132000;47105000;53237000
258992;49.8390067;122.1871593;0;122;825028.8496;1175673.811;1;1;0;1;1;1;1;1;0;1;1;6968000;30515000;37483000
155616;48.81047767;113.7031556;0;114;825035.102;1175672.067;1;1;0;1;1;1;1;1;0;1;1;3673000;25761000;29434000
145062;38.70883706;82.16483756;0;82;825043.1914;1175662.422;1;1;0;1;1;1;1;1;0;1;1;4687000;24499000;29186000
156323;92.40136099;490.9521839;0;491;825135.5791;1175558.792;1;1;0;1;1;1;1;1;0;1;1;1130000;0;1130000
152161;36.58016769;72.94708304;0;73;825119.8051;1175549.83;1;1;0;1;1;1;1;1;0;1;1;4160000;58191000;62351000
141000;75.22367932;291.5141547;0;291;825024.4179;1175588.304;1;1;0;1;1;1;1;1;0;1;1;3268000;15162000;18430000
158103;39.83837574;72.31380966;0;72;825020.0761;1175576.189;1;1;0;1;1;1;1;1;0;1;1;4126000;0;4126000
140994;28.01949341;41.07445562;0;41;825033.4523;1175590.305;1;1;0;1;1;1;1;1;0;1;1;2341000;13271000;15612000
157762;106.8217498;336.2805083;0;336;825118.9992;1175528.277;1;1;1;1;1;1;0;1;87015;0;0;19180000;0;19180000
156675;33.60289714;67.84109448;0;68;825109.0463;1175529.606;1;1;0;1;1;1;1;1;0;1;0;3868000;16549000;20417000
159761;27.49054606;44.92179407;0;45;825102.5283;1175532.97;1;1;0;1;1;1;1;1;0;1;1;2562000;22742000;25304000
159762;27.92310802;43.61806518;0;44;825097.6527;1175535.342;1;1;0;1;1;1;1;1;0;1;1;2487000;20245000;22732000
159759;30.73230681;56.84417106;0;57;825092.9006;1175538.513;1;1;0;1;1;1;1;1;0;1;1;3241000;7955000;11196000
156677;27.78574433;43.05385121;0;43;825087.9103;1175541.062;1;1;0;1;1;1;1;1;0;1;1;2454000;19442000;21896000
153760;31.3545154;58.66203409;0;59;825082.91;1175543.559;1;1;0;1;1;1;1;1;0;1;1;3346000;23036000;26382000
310151;30.85933245;57.63167175;0;58;825077.3468;1175546.719;1;1;0;1;1;1;1;1;0;1;1;1118000;12880000;13998000
272550;27.49883023;45.04521352;0;45;825072.1565;1175549.57;1;1;0;1;1;1;1;1;0;1;1;2572000;34118000;36690000
272549;27.843586;46.79191782;0;47;825067.2906;1175552.204;1;1;0;1;1;1;1;1;0;1;1;1276000;7965000;9241000
93636;30.77177777;54.11906191;0;54;825062.8124;1175555.633;1;1;0;1;1;1;1;1;0;1;1;3086000;22618000;25704000
308966;30.22943095;51.04002868;0;51;825058.1703;1175558.132;1;1;0;1;1;1;1;1;0;1;1;2911000;15414000;18325000
277128;32.76930384;53.26680147;0;53;825054.3125;1175561.117;1;1;0;1;1;1;1;1;0;1;1;3037000;7298000;10335000
277131;32.38845558;49.93132613;0;50;825050.6049;1175563.321;1;1;0;1;1;1;1;1;0;1;1;2848000;17763000;20611000
279037;38.02772916;82.94788829;0;83;825045.8546;1175566.034;1;1;0;1;1;1;1;1;0;1;1;1634000;21681000;23315000
279038;36.46389169;72.20310999;0;72;825040.3512;1175569.098;1;1;0;1;1;1;1;1;0;1;1;4118000;25134000;29252000
279042;37.28800959;76.26377987;0;76;825035.1767;1175572.02;1;1;0;1;1;1;1;1;0;1;1;2391000;19285000;21676000
157312;37.46035979;76.27440998;0;76;825029.9053;1175574.941;1;1;0;1;1;1;1;1;0;1;1;2132000;21533000;23665000
140990;35.85101495;70.58870258;0;71;825036.3068;1175585.554;1;1;0;1;1;1;1;1;0;1;1;1409000;15426000;16835000
279041;36.17342562;73.25391122;0;73;825041.4836;1175582.553;1;1;0;1;1;1;1;1;0;1;1;4178000;32066000;36244000
279040;34.63822802;66.26099144;0;66;825046.4732;1175579.404;1;1;0;1;1;1;1;1;0;1;1;3779000;27300000;31079000
279039;30.5633814;46.77461453;0;47;825050.7194;1175576.776;1;1;0;1;1;1;1;1;0;1;1;2667000;26886000;29553000
258368;30.61576783;50.15965883;0;50;825054.3455;1175574.097;1;1;0;1;1;1;1;1;0;1;1;2862000;24783000;27645000
277130;31.11410849;57.11905273;0;57;825058.8128;1175571.121;1;1;0;1;1;1;1;1;0;1;1;3257000;8618000;11875000
277129;31.37483098;52.96015884;0;53;825062.9053;1175567.292;1;1;0;1;1;1;1;1;0;1;1;3022000;27569000;30591000
93637;30.77520771;51.22637072;0;51;825067.0595;1175564.543;1;1;0;1;1;1;1;1;0;1;1;2921000;9911000;12832000
272551;34.6762841;65.78865876;0;66;825071.4214;1175561.252;1;1;0;1;1;1;1;1;0;1;1;3752000;22422000;26174000
272547;31.12780961;53.16510856;0;53;825076.0006;1175558.134;1;1;0;1;1;1;1;1;0;1;1;1485000;9508000;10993000
272548;27.44223202;33.61486352;0;34;825079.7301;1175556.284;1;1;0;1;1;1;1;1;0;1;1;607000;7741000;8348000
151551;31.04500641;52.39697535;0;52;825083.4916;1175554.633;1;1;0;1;1;1;1;1;0;1;1;1261000;10243000;11504000
159233;33.39167346;66.47172191;0;66;825088.4333;1175551.665;1;1;0;1;1;1;1;1;0;1;1;3790000;8445000;12235000
153759;29.49776536;50.9369825;0;51;825093.5232;1175548.303;1;1;0;1;1;1;1;1;0;1;1;2905000;0;2905000
159764;27.24598616;45.79274966;0;46;825098.2354;1175544.841;1;1;0;1;1;1;1;1;0;1;1;2614000;43797000;46411000
159763;31.45223754;59.23905296;0;59;825104.1533;1175540.869;1;1;0;1;1;1;1;1;0;1;1;0;0;0
155742;29.93642413;55.41921673;0;55;825110.9142;1175537.369;1;1;0;1;1;1;1;1;0;1;1;3160000;30392000;33552000
154306;28.70477278;40.00348867;0;40;825083.2804;1175565.25;1;1;0;1;1;1;1;1;0;1;1;877000;6174000;7051000
152126;28.40149092;50.29869218;0;50;825090.2621;1175563.373;1;1;0;1;1;1;1;1;0;1;1;1000000;10669000;11669000
149897;30.9411675;56.91884609;0;57;825095.5447;1175560.54;1;1;0;1;1;1;1;1;0;1;1;490000;5986000;6476000
154307;28.79778556;37.22783275;0;37;825099.7926;1175558.379;1;1;0;1;1;1;1;1;0;1;1;714000;9810000;10524000
290284;27.62863338;32.92185465;0;33;825102.3335;1175556.037;1;1;0;1;1;1;1;1;0;1;1;1878000;21566000;23444000
238108;63.03198409;251.4012184;0;251;825110.9614;1175554.986;1;1;0;1;1;1;1;1;0;1;1;1807000;18376000;20183000
153881;78.81494058;249.5403546;0;249;825134.5016;1175537.909;1;1;1;1;1;1;0;1;0;0;0;14232000;8930000;23162000
152165;35.0883664;69.63700776;0;70;825120.9996;1175561.119;1;1;0;1;1;1;1;1;0;1;1;3972000;13677000;17649000
154457;102.8126479;631.0377231;0;631;825163.8426;1175581.139;1;1;1;1;1;1;0;1;0;0;0;35989000;0;35989000
154455;37.00946283;74.83599664;0;75;825141.537;1175587.414;1;1;0;1;1;1;1;1;0;1;1;4268000;9116000;13384000
154456;54.79144744;122.9146864;0;123;825140.7403;1175580.79;1;1;0;1;1;1;1;1;0;1;1;7009000;52949000;59958000
17022;43.05827939;88.70967988;0;89;825134.6848;1175577.713;1;1;0;1;1;1;1;1;0;1;1;5059000;28491000;33550000
17017;35.15429235;47.91796491;0;48;825128.2593;1175574.739;1;1;0;1;1;1;1;1;0;1;1;2734000;13309000;16043000
136214;35.67128651;72.25115984;0;72;825115.6256;1175574.828;1;1;0;1;1;1;1;1;0;1;1;4121000;8620000;12741000
136211;38.87180572;80.4426444;0;80;825119.6466;1175580.327;1;1;0;1;1;1;1;1;0;1;1;2400000;15370000;17770000
160182;35.74102594;70.40653305;0;70;825123.4722;1175585.045;1;1;0;1;1;1;1;1;0;1;1;4016000;106396000;110412000
152805;33.80147624;65.18636434;0;65;825127.9024;1175589.4;1;1;0;1;1;1;1;1;0;1;1;3717000;45588000;49305000
154458;33.16793171;62.78096843;0;63;825131.9564;1175593.912;1;1;0;1;1;1;1;1;0;1;1;3579000;0;3579000
152196;59.33257818;154.8792243;0;155;825140.8534;1175595.56;1;1;0;1;1;1;1;1;0;1;1;8832000;24144000;32976000
154459;62.27830072;178.1553542;0;178;825146.028;1175600.844;1;1;0;1;1;1;1;1;0;1;1;10161000;18356000;28517000
155323;60.09019905;151.5047347;0;151;825150.591;1175606.318;1;1;0;1;1;1;1;1;0;1;1;8641000;49485000;58126000
283341;34.43976177;62.29512416;0;62;825149.6579;1175613.925;1;1;0;1;1;1;1;1;0;1;1;3555000;8947000;12502000
283349;36.23021549;68.9098829;0;69;825159.3292;1175608.429;1;1;0;1;1;1;1;1;0;1;1;3932000;36362000;40294000
283342;53.54169352;127.346011;0;127;825158.0863;1175616.095;1;1;0;1;1;1;1;1;0;1;1;7263000;23614000;30877000
164105;52.13704744;138.1190692;0;138;825159.6611;1175633.467;1;1;0;1;1;1;1;1;0;1;1;1721000;22938000;24659000
163712;43.37479865;64.29844994;0;64;825164.352;1175630.422;1;1;0;1;1;1;1;1;0;1;1;1284000;12461000;13745000
154790;46.11846293;90.01560428;0;90;825167.8831;1175628.011;1;1;0;1;1;1;1;1;0;1;1;2002000;13519000;15521000
154725;36.89662306;69.56088423;0;70;825170.7947;1175623.379;1;1;0;1;1;1;1;1;0;1;1;2869000;11430000;14299000
267615;58.63560588;100.8404417;0;101;825182.6887;1175626.565;1;1;0;1;1;1;1;1;0;1;1;5750000;8725000;14475000
213395;179.3925847;1867.921011;0;1867;825191.5516;1175603.858;1;1;1;1;1;1;0;1;127405;0;0;106537000;48662000;155199000
155509;53.62859784;135.8860995;0;136;827544.8306;1174830.496;1;0;0;1;0;1;1;1;0;1;1;11349000;96049000;107398000
156124;287.4537094;4998.19867;0;4997;827493.4638;1174835.767;1;0;0;1;0;1;1;1;0;1;1;375655000;728447000;1104102000
154545;78.6804583;383.6927578;0;384;827468.836;1174875.117;1;1;0;1;0;1;1;1;0;1;1;32042000;31086000;63128000
156734;492.7023371;8781.017826;0;8779;827478.3484;1174770.242;1;0;1;1;0;1;1;1;0;0;0;352726000;352168000;704894000
150028;85.64208783;402.9770068;0;403;827549.6797;1174792.017;1;0;1;1;0;1;1;1;0;0;0;33652000;0;33652000
72590;35.61691011;75.63480833;0;76;826226.8061;1175701.823;1;1;0;1;0;1;1;1;0;0;1;4805000;20980000;25785000
72589;47.80588431;137.0688295;0;137;826229.3842;1175684.385;1;1;0;1;0;1;1;1;0;0;1;16759000;98964000;115723000
309754;29.10384414;52.79878881;0;53;826200.3783;1175703.703;1;1;0;1;0;1;1;1;0;1;1;6482000;5790000;12272000
67;31.60405619;62.34021528;0;62;826193.0525;1175703.913;1;1;0;1;0;1;1;1;0;1;1;7586000;14382000;21968000
309756;33.88569631;69.42563132;0;69;826230.4732;1175673.693;1;1;0;1;0;1;1;1;0;0;1;8487000;9420000;17907000
72587;35.20977739;74.22497519;0;74;826227.6857;1175694.775;1;1;0;1;0;1;1;1;0;0;1;3719000;22970000;26689000
286952;34.22033569;71.3976159;0;71;826201.9199;1175695.344;1;1;0;1;0;1;1;1;0;0;1;8704000;10618000;19322000
293;199.7563666;688.9579154;0;689;826188.4536;1175727.01;1;1;1;1;0;1;1;1;0;1;1;84210000;0;84210000
287;43.08120053;81.2792506;0;81;826208.9625;1175719.111;1;1;1;1;0;1;1;1;0;1;1;9929000;72819000;82748000
53;36.42983563;75.96923803;0;76;826199.2956;1175716.855;1;1;0;1;0;1;1;1;0;1;1;9272000;0;9272000
286;43.29709778;113.3584436;0;113;826191.4907;1175715.74;1;1;0;1;0;1;1;1;0;1;1;13804000;22271000;36075000
285;43.00776754;109.3379185;0;109;826182.9408;1175715.357;1;1;0;1;0;1;1;1;0;1;1;13301000;22759000;36060000
91598;44.08211352;117.5230769;0;117;826174.2429;1175715.374;1;1;0;1;0;1;1;1;0;1;1;14301000;0;14301000
66;38.81946958;90.05298794;0;90;826163.9264;1175717.737;1;1;0;1;0;1;1;1;0;1;1;11008000;9775000;20783000
49;42.46905814;97.33485915;0;97;826162.1036;1175710.306;1;1;0;1;0;1;1;1;0;1;1;11867000;81182000;93049000
286960;199.9770957;242.8427144;0;243;826212.3283;1175715.737;1;1;1;1;0;1;1;1;0;1;1;29742000;0;29742000
275;121.0140918;850.3984323;0;850;826171.0168;1175694.962;1;1;1;1;0;1;1;1;0;0;1;103889000;0;103889000
284;40.53154844;84.08898082;0;84;826188.7586;1175683.182;1;1;0;1;0;1;1;1;0;0;1;5023000;15868000;20891000
72;36.39543275;76.27852581;0;76;826191.5275;1175695.528;1;1;0;1;0;1;1;1;0;0;1;9313000;11197000;20510000
286951;65.28318567;195.2384865;0;195;826198.5235;1175681.927;1;1;0;1;0;1;1;1;0;0;1;23809000;81702000;105511000
286957;56.45304129;128.6622762;0;129;826204.9282;1175674.629;1;1;0;1;0;1;1;1;0;0;1;15817000;43305000;59122000
72595;209.1978974;1311.281413;0;1311;826219.2467;1175687.602;1;1;1;1;0;1;1;1;0;0;1;98818000;154722000;253540000
302637;343.8780204;6161.877696;0;6160;827077.7574;1176034.075;1;1;1;0;1;1;1;1;0;0;0;602689000;0;602689000
148966;45.08169259;117.9690211;0;118;827034.4508;1175999.314;1;1;0;0;1;1;1;1;0;1;1;14422000;5270000;19692000
137984;32.55148734;66.17772928;0;66;826988.9077;1175974.143;1;1;0;0;1;1;1;1;0;1;1;2547000;10080000;12627000
132152;32.75721492;67.03166946;0;67;826981.0838;1175975.685;1;1;0;0;1;1;1;1;0;1;1;8195000;30764000;38959000
283410;31.87711464;66.14560758;0;66;826973.35;1175977.187;1;1;0;0;1;1;1;1;0;1;1;8088000;47617000;55705000
141896;74.6044453;310.8750976;0;311;826969.5937;1175908.959;1;1;0;1;0;1;1;1;0;0;1;38008000;82679000;120687000
32315;509.2236343;12626.26474;0;12623;827045.9296;1175936.664;1;1;1;1;0;1;1;1;0;0;0;13806000;34321000;48127000
303666;42.34906256;77.23157878;0;77;827031.596;1175993.493;1;1;0;0;1;1;1;1;0;1;1;4723000;20728000;25451000
305076;45.35616809;89.22973255;0;89;827029.3647;1175989.081;1;1;0;0;1;1;1;1;0;1;1;10908000;16188000;27096000
302113;42.22339117;100.0814447;0;100;826997.6476;1176037.406;1;1;0;0;1;1;1;1;0;0;1;12235000;49113000;61348000
302641;48.56121491;126.9061248;0;127;826998.7966;1176029.945;1;1;0;0;1;1;1;1;0;0;1;15515000;58629000;74144000
303665;34.19319158;72.08874476;0;72;827003.0929;1176023.054;1;1;0;0;1;1;1;1;0;0;1;8814000;31450000;40264000
303664;33.60819807;67.76093956;0;68;826994.4359;1176020.626;1;1;0;0;1;1;1;1;0;0;1;8283000;0;8283000
305075;34.91371561;75.38102191;0;75;827004.8346;1176010.52;1;1;0;0;1;1;1;1;0;0;1;28078000;83667000;111745000
302116;48.35588718;119.9863422;0;120;826995.4456;1176007.496;1;1;0;0;1;1;1;1;0;0;1;44691000;83411000;128102000
303663;34.98388835;74.60390304;0;75;827006.377;1176003.07;1;1;0;0;1;1;1;1;0;0;1;4433000;13891000;18324000
303662;54.75312716;145.2707788;0;145;827023.0867;1176008.761;1;1;0;0;1;1;1;1;0;0;1;6111000;20769000;26880000
302112;46.11722114;107.7728347;0;108;827029.4581;1176012.381;1;1;0;0;1;1;1;1;0;0;1;6857000;22921000;29778000
